actor_name,actor_movie_count,actor_avg_imdb_score,actor_avg_gross
Barbara Hershey,5,6.859999999999999,48278565.206673205
Joseph Gilgun,5,6.859999999999999,11748097.8
Judy Davis,5,6.859999999999999,10965634.6
Rupert Graves,5,6.859999999999999,19887537.2
Dean Stockwell,5,6.840000000000001,84044574.30333659
Embeth Davidtz,5,6.82,42244763.703336604
Willie Garson,5,6.82,52141433.0
Austin Pendleton,5,6.8,68512535.30333659
Dwight Yoakam,5,6.8,36566318.303336605
Mia Farrow,5,6.8,26503520.606673207
Celia Imrie,5,6.779999999999999,25244568.0
David Arquette,5,6.779999999999999,25339947.4
Brian Geraghty,5,6.76,36188909.4
Tate Donovan,5,6.76,70617482.8
Laura Harring,5,6.720000000000001,28873062.2
Sean Harris,5,6.720000000000001,83747546.40667321
Larenz Tate,5,6.7,18614286.2
Chris Mulkey,5,6.68,48659904.1033366
Shea Whigham,5,6.68,19802164.703336604
Daniel Stern,5,6.659999999999999,21158436.703336604
Lily Tomlin,5,6.659999999999999,26410165.8
Cathy Moriarty,5,6.640000000000001,44883607.2
David Hewlett,5,6.640000000000001,32133635.11000981
Eva Green,5,6.640000000000001,80987402.5033366
Rebecca De Mornay,5,6.640000000000001,24475044.903336603
Andrea Martin,5,6.62,30453791.703336604
Henry Thomas,5,6.62,115719541.1033366
Jürgen Prochnow,5,6.62,69319357.8
Joely Richardson,5,6.6,27765370.0
Rosie Perez,5,6.6,44192136.703336604
Vincent Schiavelli,5,6.6,71586221.1033366
Jason Mewes,5,6.58,11927103.0
Bruce Davison,5,6.56,86700581.2
Maury Chaykin,5,6.56,64638639.7033366
Raymond Cruz,5,6.56,53070407.2
Ronny Cox,5,6.56,107438410.6
Joe Don Baker,5,6.540000000000001,88655246.6
Rosemarie DeWitt,5,6.540000000000001,38173668.1033366
Walter Koenig,5,6.540000000000001,64848070.6
Joey Lauren Adams,5,6.5,35543408.6
Martin Kove,5,6.5,76879068.3100098
Mary Kay Place,5,6.5,71367652.60667321
Zack Ward,5,6.5,99318141.2066732
Adrian Martinez,5,6.4799999999999995,24086392.0
Bailee Madison,5,6.4799999999999995,63014263.0
Jeff Garlin,5,6.4799999999999995,67744277.4
Alison Brie,5,6.459999999999999,92348997.8
Joan Chen,5,6.459999999999999,16954156.0
Robert Davi,5,6.459999999999999,27061093.3033366
Zoe Kazan,5,6.459999999999999,24378211.2
Bradley Whitford,5,6.44,43032574.8
Esai Morales,5,6.44,30661516.406673204
Ricky Schroder,5,6.44,18434487.0
Gary Farmer,5,6.42,38866205.0066732
Jason Robards,5,6.42,37555539.0066732
Ramon Rodriguez,5,6.42,120551636.8
Danny Dyer,5,6.4,9657261.703336604
Miranda Otto,5,6.4,46850641.2
Sid Haig,5,6.4,23604475.103336602
Zachary Gordon,5,6.4,37619525.6
Jason Patric,5,6.380000000000001,32693001.0
Ryan O'Neal,5,6.38,20525284.3033366
Martin Starr,5,6.36,39437555.0
Mary McCormack,5,6.36,6755971.2
Richard Coyle,5,6.36,30157438.903336603
Greta Gerwig,5,6.340000000000001,15187486.8
Agnes Bruckner,5,6.34,13758935.8
Emma Watson,5,6.34,103094966.0
Kimberly Elise,5,6.34,27060192.2
Crystal Lowe,5,6.32,47107356.303336605
Julian Glover,5,6.32,94223645.9033366
Lynn Cohen,5,6.32,2332066.6
Meat Loaf,5,6.3,9281660.4
Dan Hedaya,5,6.279999999999999,29631097.3033366
Lou Taylor Pucci,5,6.279999999999999,21831739.903336603
Ruby Dee,5,6.279999999999999,56053659.40667321
Corbin Bernsen,5,6.26,32256837.006673206
Jane Fonda,5,6.26,46311519.206673205
Laurence Olivier,5,6.2,37907997.91000982
Mia Kirshner,5,6.2,15277191.8
Michael Gough,5,6.18,158487347.6
Nia Vardalos,5,6.18,63794214.2
Verne Troyer,5,6.18,155180942.2
Dan Fogler,5,6.16,66889316.0
Michael Rispoli,5,6.16,35200830.4
Rachael Harris,5,6.16,54636809.2
Seth MacFarlane,5,6.16,85417061.2
Clarence Williams III,5,6.14,34677644.4
Cameron Bright,5,6.12,12531500.4
Ted Danson,5,6.12,51261950.5033366
Peter Greene,5,6.1,70591773.50333661
Lisa Ann Walter,5,6.08,122921728.6
Burt Young,5,6.0600000000000005,23008923.0
Tatyana Ali,5,6.0600000000000005,27225164.703336604
A.J. Buckley,5,6.04,35371648.303336605
Erika Christensen,5,6.04,43013164.9033366
Dagmara Dominczyk,5,6.0200000000000005,14997742.903336603
Illeana Douglas,5,6.0200000000000005,24504170.703336604
Lena Dunham,5,6.0200000000000005,9664936.903336603
Omar Benson Miller,5,6.0200000000000005,57666309.50333661
Omari Hardwick,5,6.0200000000000005,16026275.2
Matthew Perry,5,6.0,33042125.2
Elizabeth Daily,5,5.9799999999999995,86540739.6
Leighton Meester,5,5.9799999999999995,32946901.0
50 Cent,5,5.96,39265023.5033366
Julie Benz,5,5.96,21095359.0
Lupe Ontiveros,5,5.96,35041699.4
John Amos,5,5.9399999999999995,49284076.5033366
Katy Mixon,5,5.9399999999999995,33362799.6
Mira Sorvino,5,5.9399999999999995,12141036.0
Topher Grace,5,5.9399999999999995,29080078.103336602
Dom DeLuise,5,5.92,53790446.40667321
Jennifer Esposito,5,5.92,36205887.4
Michael Imperioli,5,5.92,32412527.0
Jordana Brewster,5,5.9,54382346.50333659
Bella Thorne,5,5.88,56172059.10333661
Megan Mullally,5,5.86,17926667.3033366
Gregg Henry,5,5.84,19551673.703336604
James Brolin,5,5.84,23312860.3033366
Brady Corbet,5,5.82,11775567.703336604
Rami Malek,5,5.82,126627171.7033366
Warren Beatty,5,5.8,39815765.703336604
Alex Borstein,5,5.779999999999999,40142934.4
Charles Napier,5,5.76,30574379.2
Rachel Blanchard,5,5.76,31036603.8
Ashley Scott,5,5.74,26171066.5033366
Jonathan Winters,5,5.74,46975319.8
Saffron Burrows,5,5.74,32675850.103336602
Jeanne Tripplehorn,5,5.720000000000001,28878896.8
Rob Paulsen,5,5.7,53038501.303336605
Louis Lombardi,5,5.68,26284525.4
Stephanie Szostak,5,5.68,46002794.9033366
Don Johnson,5,5.66,34823339.8
Wanda Sykes,5,5.66,61242350.0
Brandon T. Jackson,5,5.640000000000001,51794983.2
Shawn Roberts,5,5.62,19282017.0
Daryl Sabara,5,5.58,46338999.4
Haley Bennett,5,5.54,51896952.1033366
Ben Gazzara,5,5.5200000000000005,18193569.103336602
Chris Noth,5,5.5200000000000005,39811016.303336605
Jenifer Lewis,5,5.5200000000000005,33503237.4
Margot Kidder,5,5.5,70297033.2
Max Ryan,5,5.4799999999999995,37613305.5033366
Brian Doyle-Murray,5,5.46,31748752.103336602
Geoff Stults,5,5.4399999999999995,16170866.103336602
Muse Watson,5,5.42,72613394.4
Danny Woodburn,5,5.4,65565499.2
Michael Berryman,5,5.38,32511893.903336603
Tim Meadows,5,5.24,37784077.2
Richard Tyson,5,5.16,72416806.1033366
Brittany Daniel,5,5.12,36171112.6
Christina Milian,5,4.96,27585445.2
Jesse McCartney,5,4.82,134808280.0
Steve Howey,5,4.74,29809989.5033366
Jerry Stiller,5,4.720000000000001,38865601.1033366
Kristin Davis,5,4.7,81721570.0
Essence Atkins,5,4.4399999999999995,26658280.5033366
Kenny Baker,4,8.225,275646356.25
Thomas Mitchell,4,8.075,85458796.88751227
Mackenzie Foy,4,7.95,81697326.25
Oliver Reed,4,7.925,74981034.7583415
Billy Boyd,4,7.825,262087979.25
Montgomery Clift,4,7.825,47726636.51668302
Benedict Wong,4,7.675000000000001,61306775.5
George C. Scott,4,7.625,39569977.38751227
Moritz Bleibtreu,4,7.525,13849267.25
Siobhan Fallon Hogan,4,7.525,94302148.25
Spencer Tracy,4,7.5,47369977.38751227
Elizabeth McGovern,4,7.475,34797586.25
Mary McDonnell,4,7.475,123903839.75
Michael Nyqvist,4,7.425,76207026.0083415
Michiel Huisman,4,7.35,23936476.75
Rory Kinnear,4,7.35,190981082.75
Aidan Turner,4,7.325,211907593.5
Denholm Elliott,4,7.325,40555968.12917075
Penelope Wilton,4,7.325,32039763.0
Tony Chiu Wai Leung,4,7.325,1891846.75
Janet Leigh,4,7.275,30620659.129170753
Karl Malden,4,7.275,38194977.38751227
Lee Marvin,4,7.275,47726636.51668302
Kate Burton,4,7.25,9366376.25
Ezra Miller,4,7.225,18468652.629170753
John Fiedler,4,7.225,50161814.12917075
Jeremy Davies,4,7.2,3132988.25
Shah Rukh Khan,4,7.2,3315853.75
Kodi Smit-McPhee,4,7.175,69225466.5
Valeria Golino,4,7.175,63994273.5
Sharlto Copley,4,7.125,120418237.0
Shelley Duvall,4,7.125,34933888.12917075
Dany Boon,4,7.1,24441158.75834151
Dylan Moran,4,7.1,34179223.0
Rae Dawn Chong,4,7.1,48468320.508341506
Sid Caesar,4,7.1,80778318.2583415
Cas Anvar,4,7.075,29827291.879170753
Tye Sheridan,4,7.075,47562402.5
Sally Kirkland,4,7.074999999999999,41552097.258341506
Ray Walston,4,7.050000000000001,72970832.5083415
Felicity Huffman,4,7.05,14184172.75
Jed Brophy,4,7.05,43021564.37917075
Michael Stuhlbarg,4,7.05,55237930.75
Terry Pheto,4,7.05,15813928.129170755
Woody Strode,4,7.025,40044977.38751227
Anthony LaPaglia,4,7.0,37876761.25
David Patrick Kelly,4,7.0,22512149.5
Ed Lauter,4,7.0,40803004.62917075
Gabourey Sidibe,4,7.0,47018208.5
Joseph Cotten,4,7.0,20906659.129170753
Kim Dickens,4,7.0,86036384.5
Frank Finlay,4,6.975,32010544.25834151
Nicole Beharie,4,6.95,39079539.62917075
Simon Callow,4,6.95,50949845.62917075
Judd Hirsch,4,6.925,101458424.0
Miranda Cosgrove,4,6.925,176284354.75
Conchata Ferrell,4,6.9,59324195.0
Lesley Manville,4,6.9,3120667.75
Ted Raimi,4,6.9,40999654.37917075
Fred Gwynne,4,6.875,73236010.0
Peter Gerety,4,6.875,40314934.0
Carl Weathers,4,6.85,61238607.87917075
Samantha Mathis,4,6.85,37881519.25
Sandra Ellis Lafferty,4,6.85,151041843.87917075
S. Epatha Merkerson,4,6.825,57625293.25
Maximilian Schell,4,6.800000000000001,29803573.75834151
William Smith,4,6.775,27726892.379170753
Chris Pontius,4,6.7749999999999995,64004025.25
Ariana Richards,4,6.75,154473795.25
Bernard Hill,4,6.75,141375705.75
Craig Roberts,4,6.75,97466520.37917076
Dana Ivey,4,6.75,86454296.0
Jonathan Frakes,4,6.75,70226836.25
LeVar Burton,4,6.75,70226836.25
Merritt Wever,4,6.75,67677193.0
Brooke Smith,4,6.725,16654166.0
Sarah Roemer,4,6.725,61742704.37917075
David Hyde Pierce,4,6.7,30138208.0
Yaya DaCosta,4,6.675,17682218.5
Mackenzie Crook,4,6.65,41735759.12917075
Taran Killam,4,6.65,44918383.12917075
Tzi Ma,4,6.65,59758843.5
Bonnie Hunt,4,6.625,81254376.5
Dave Legeno,4,6.625,27895384.75834151
David Costabile,4,6.625,27163505.5
Michael Weston,4,6.625,36901444.25
Sam Claflin,4,6.625,125070451.0
Scott Mechlowicz,4,6.625,16776114.129170755
Tim Guinee,4,6.625,27255739.25834151
Tom Noonan,4,6.625,16373613.5
Tony Nappo,4,6.625,45495201.75
Cécile De France,4,6.6,16071714.25
Eric Dane,4,6.6,57731951.62917075
David Kelly,4,6.575,73203375.5
Larry David,4,6.575,15142984.25
Tom McCarthy,4,6.575,71913045.75
Nora Zehetner,4,6.55,1026692.25
Sam Riley,4,6.55,75228208.12917075
Olivier Martinez,4,6.525,14599820.0
Curtiss Cook,4,6.5,21777227.75
Debbie Reynolds,4,6.5,39671776.87917075
Dee Wallace,4,6.5,113549906.5
Frank Vincent,4,6.5,26236935.50834151
Jeremy Irvine,4,6.5,33057858.129170753
Nadine Velazquez,4,6.5,62492580.75
Tchéky Karyo,4,6.5,51768019.25
Demián Bichir,4,6.475,53977220.0
Khandi Alexander,4,6.475,20686955.25
Jake Weber,4,6.45,46849336.5
Marian Seldes,4,6.45,25134541.25
Patrick Fischler,4,6.45,44256312.75
Fiona Shaw,4,6.425,160944385.25
Pruitt Taylor Vince,4,6.425,31701836.879170753
Alice Krige,4,6.4,41766314.12917075
Heather Matarazzo,4,6.4,30887145.25
Jason Scott Lee,4,6.4,40180427.75
Bobb'e J. Thompson,4,6.375,63519538.75
Eileen Brennan,4,6.375,78835557.5
Stephen Collins,4,6.375,55823737.5
Abigail Spencer,4,6.35,35694498.87917075
Joan Plowright,4,6.35,45809963.12917075
Jason Alexander,4,6.325,99271700.87917075
Richard Burton,4,6.325,47300818.258341506
Vincent Gallo,4,6.325,1697953.75
Wendell Pierce,4,6.325,25323556.75
Aunjanue Ellis,4,6.300000000000001,20778647.129170753
Brad Renfro,4,6.3,35101355.12917075
D.B. Sweeney,4,6.3,91386844.62917076
Sam Waterston,4,6.3,14815627.879170755
Theo James,4,6.3,102287813.0
Edi Gathegi,4,6.275,34152393.37917075
Rick Gonzalez,4,6.275,84374707.5
Edie Falco,4,6.25,12876554.879170755
Eva Amurri Martino,4,6.25,14512512.5
Holland Taylor,4,6.25,40358813.75
Sean Patrick Thomas,4,6.25,67317769.25
Mark Valley,4,6.2250000000000005,25956426.379170753
John de Lancie,4,6.2,11222740.0
Vanessa Lengies,4,6.2,15702429.75
Natascha McElhone,4,6.199999999999999,55824535.25
Harvey Korman,4,6.175,89578298.12917075
Lauren Ambrose,4,6.175,26664117.0
Alun Armstrong,4,6.15,36777956.37917075
Jay Mohr,4,6.125,32997840.75
Kyra Sedgwick,4,6.125,61133432.0
Matt Bomer,4,6.125,35774348.5
Matt Craven,4,6.125,30736920.75
Robert Picardo,4,6.125,29189411.0
Tom Selleck,4,6.1,75005279.75
Quinton Aaron,4,6.075,82211206.12917076
Kevin Grevioux,4,6.074999999999999,34769942.0
Alden Ehrenreich,4,6.05,24717806.379170753
Jennifer Hudson,4,6.05,48962125.62917075
Katrina Bowden,4,6.05,26018457.50834151
Freddy Rodríguez,4,6.025,21285165.0
Jacinda Barrett,4,6.025,31845653.25
Peter Mensah,4,6.025,80196242.25
Randall Park,4,6.0249999999999995,47555720.75
Anna Friel,4,6.0,24334973.129170753
Damon Wayans Jr.,4,6.0,94326607.25
Gregory Smith,4,6.0,15447687.25
James D'Arcy,4,6.0,58607213.75
Madison Pettis,4,6.0,43428765.25
Alanna Ubach,4,5.975,34584412.75
Alex Kendrick,4,5.975,13919055.75
Alyson Stoner,4,5.975,82209651.5
Thomas Ian Nicholas,4,5.975,35824775.5
Aasif Mandvi,4,5.95,56167818.75
Ken Marino,4,5.95,42706347.75
Leon,4,5.95,40852249.0
Robert Ri'chard,4,5.95,34305578.25
Annabella Sciorra,4,5.925,31864140.379170753
Kate del Castillo,4,5.925,28268394.629170753
Nicholas Braun,4,5.925,44863481.5
Sophia Myles,4,5.925,91499754.0
Collette Wolfe,4,5.9,25697550.75
Jessica Szohr,4,5.9,31758728.379170753
Katharine Isabelle,4,5.9,48756980.258341506
Cree Summer,4,5.875,65952237.0
Dania Ramirez,4,5.875,39201473.25
Franco Nero,4,5.875,54742231.508341506
Garry Shandling,4,5.875,94294932.25
Lauren German,4,5.875,19707297.75
David Zayas,4,5.85,37694138.0
Eartha Kitt,4,5.85,58415632.62917075
Vincent Regan,4,5.85,76508400.62917076
Noel Fisher,4,5.825,93338681.0
Geoffrey Arend,4,5.824999999999999,16018879.75
Bingbing Li,4,5.8,72311902.0
Busy Philipps,4,5.8,42143066.0
Nonso Anozie,4,5.8,31602700.75
Sam Trammell,4,5.8,63036367.62917075
Elizabeth Berkley,4,5.775,45242634.62917075
Rosanna Arquette,4,5.775,9244152.75
Peter Fonda,4,5.75,35990441.75
Chris Brown,4,5.725,52728428.75
Nancy O'Dell,4,5.725,45166237.0
Nick Cannon,4,5.725,32786330.0
Anne Archer,4,5.7,48509026.75
Joel McHale,4,5.7,31333650.75
Cara Delevingne,4,5.675,37411584.12917075
Spencer Wilding,4,5.675,26898336.129170753
Barry Bostwick,4,5.65,31923242.50834151
David Paymer,4,5.65,26177275.75
Harland Williams,4,5.625,12597267.25
J.B. Smoove,4,5.625,24787792.75
Kirby Heyborne,4,5.625,1192726.75
Luke Grimes,4,5.625,88565120.12917075
Olivia Munn,4,5.625,34650877.0
Ben Falcone,4,5.575,48378477.0
Heather Locklear,4,5.575,31211213.629170753
Jimmy Fallon,4,5.575,16035711.5
Zach Gilford,4,5.55,26434640.0
Lucas Grabeel,4,5.525,54461919.008341506
Jeff Kober,4,5.5,22556522.25
Paul Hogan,4,5.5,82394761.0
Nick Chinlund,4,5.4750000000000005,64078878.87917075
Trevor Morgan,4,5.45,52716501.75
Brian Van Holt,4,5.425,20113135.5
Leonor Varela,4,5.425,12745851.379170755
Estella Warren,4,5.4,71901870.25
Ming-Na Wen,4,5.4,57497978.25
Tamsin Egerton,4,5.4,35854670.88751227
Drake Bell,4,5.375,26392361.129170753
Cheryl Hines,4,5.35,40725559.87917075
Jason London,4,5.324999999999999,19850119.629170753
Kylie Minogue,4,5.324999999999999,36479879.87917075
Ike Barinholtz,4,5.300000000000001,95152539.25
Harvey Fierstein,4,5.275,44504562.37917075
Julian Morris,4,5.25,17435871.879170753
Chris Elliott,4,5.2,69959753.25
Carlos Ponce,4,5.15,25365798.0
Tasha Smith,4,5.15,58985488.75
Laura Ramsey,4,5.075,19530165.75
Temuera Morrison,4,5.05,60013051.37917075
Adam Garcia,4,4.975,29971471.25
Nicholas Turturro,4,4.975,25250081.0
Hill Harper,4,4.95,15554203.25
Noureen DeWulf,4,4.9,37009160.508341506
William McNamara,4,4.85,43807956.63751227
Randy Wayne,4,4.824999999999999,16236852.629170755
Aimee Garcia,4,4.525,20174384.629170753
Taylor Negron,4,4.3,20816920.129170753
Mario Van Peebles,4,4.175,24374845.879170753
Claude Rains,3,8.4,33817757.67778868
William Holden,3,8.1,40884424.34445535
Min-sik Choi,3,8.066666666666666,1167714.3333333333
Lionel Barrymore,3,8.033333333333333,47726636.51668302
Jack Hawkins,3,7.966666666666666,26975545.505561005
George W. Bush,3,7.866666666666667,1586759.3333333333
Sebastian Koch,3,7.866666666666667,5319116.0
Jenette Goldstein,3,7.833333333333333,100982046.66666667
Bill Clinton,3,7.8,16297697.333333334
Adam Brown,3,7.766666666666667,272154984.3333333
Ato Essandoh,3,7.733333333333333,90837602.0
Levon Helm,3,7.733333333333333,28415075.666666668
Rita Moreno,3,7.7,46367757.677788675
Don Rickles,3,7.633333333333333,155799493.66666666
Melissa Benoist,3,7.566666666666666,18624205.333333332
Nimrat Kaur,3,7.533333333333334,21783103.505561005
Slim Pickens,3,7.533333333333334,31822715.344455346
Simon McBurney,3,7.5,30957855.333333332
Zoë Bell,3,7.5,56056321.0
Christian Berkel,3,7.466666666666666,16659314.666666666
Harry Carey Jr.,3,7.466666666666666,81207757.67778867
Kevin Connolly,3,7.466666666666666,26947314.666666668
Michael Palin,3,7.466666666666666,30011762.666666668
Shelley Winters,3,7.466666666666666,47726636.51668302
Maggie Cheung,3,7.433333333333334,160816.33333333334
Shailene Woodley,3,7.3999999999999995,71448589.0
Takeshi Kaneshiro,3,7.366666666666667,3932338.3333333335
Michael Emerson,3,7.333333333333333,49412141.83889434
Danny Aiello,3,7.3,25127360.505561005
Elizabeth Debicki,3,7.3,111686678.33333333
Keisha Castle-Hughes,3,7.3,35372459.83889434
Mathieu Kassovitz,3,7.266666666666667,12798618.666666666
Brighton Sharbino,3,7.266666666666666,36493179.505561
Craig Ferguson,3,7.266666666666666,81420248.66666667
Alicja Bachleda,3,7.233333333333333,286050.6666666667
Angie Dickinson,3,7.233333333333333,37711519.505561
David Niven,3,7.233333333333333,47726636.51668302
Dylan Minnette,3,7.233333333333333,51039679.333333336
Jane Adams,3,7.233333333333333,3203586.0
Murray Hamilton,3,7.233333333333333,136883004.17222768
Everett McGill,3,7.2,33883713.01112201
Ian McDiarmid,3,7.2,263223362.0
José Ferrer,3,7.2,13800000.0
Robin Atkin Downes,3,7.2,87935915.33333333
Steve Bisley,3,7.2,112450742.83889432
Aaron Stanford,3,7.166666666666667,76963895.0
James Badge Dale,3,7.166666666666667,36118776.666666664
Catalina Sandino Moreno,3,7.133333333333333,5681218.333333333
John Belushi,3,7.133333333333333,81175545.50556101
Lillete Dubey,3,7.133333333333333,11410775.0
Wagner Moura,3,7.133333333333333,12850.666666666666
Brendan Sexton III,3,7.1000000000000005,6921186.0
Javier Botet,3,7.1000000000000005,73875010.50556101
Kang-ho Song,3,7.1000000000000005,2297642.3333333335
Mark Gatiss,3,7.1000000000000005,28026123.0
Roger Allam,3,7.1000000000000005,44081124.666666664
Lambert Wilson,3,7.066666666666666,17249369.172227673
Lois Smith,3,7.066666666666666,65650623.0
Ludivine Sagnier,3,7.066666666666666,4032274.6666666665
Michael Cudlitz,3,7.066666666666666,26965181.0
Riccardo Scamarcio,3,7.066666666666666,20516231.505561005
Trey Parker,3,7.066666666666666,28455048.666666668
Amy Ryan,3,7.033333333333334,29089958.0
Jason Cope,3,7.033333333333334,46667781.0
Melonie Diaz,3,7.033333333333334,9780452.333333334
Brad William Henke,3,7.0,6527847.0
Lauren Cohan,3,7.0,137923288.17222768
Marshall Bell,3,7.0,67233445.0
Michael Smiley,3,7.0,9407232.333333334
Nick Stahl,3,7.0,62415349.0
Amy Irving,3,6.966666666666666,11988277.0
Dick Van Patten,3,6.966666666666666,44524252.01112201
Eric Mabius,3,6.966666666666666,44551722.67778868
Jimmy Shergill,3,6.966666666666666,33157322.67778868
Mike Tyson,3,6.966666666666666,108950556.0
Peter Capaldi,3,6.966666666666666,80101927.66666667
Ralph Ineson,3,6.966666666666666,24389044.17222767
